Domain,Full Name,Title,LinkedIn Profile,
https://bolster.ai,Cindy Robbins,Chief People Officer,https://www.linkedin.com/in/cindy-guerra-robbins-a95710
https://bolster.ai,Cathy Hawley,Co-Founder,https://www.linkedin.com/in/cathyhawley
https://bolster.ai,Nick Badgett,Co-Founder,https://www.linkedin.com/in/nickbadgett
https://bolster.ai,Jack Sinclair,Co-Founder,https://www.linkedin.com/in/jack-sinclair-34aa801
https://bolster.ai,Matt Blumberg,Co-Founder,https://www.linkedin.com/in/blumbergmatt
https://bolster.ai,Shawn Nussbaum,Co-Founder,https://www.linkedin.com/in/shawnnussbaum
https://bolster.ai,Ken Takahashi,Co-Founder,https://www.linkedin.com/in/ktakahashi
https://bolster.ai,Jen Goldman,Co-Founder,https://www.linkedin.com/in/jenniferegoldman
https://www.boweryvaluation.com,Eliot Jenkins,Chief Operating Officer,https://www.linkedin.com/in/eliot-jenkins
https://www.boweryvaluation.com,Andrea Fillipovich,Director People,https://www.linkedin.com/in/afillipovich
https://www.boxbot.io/,Justin McDonald,Head of People,https://www.linkedin.com/in/justinmcdonaldcal
https://www.boxbot.io/,Brenda Vujanic,Chief Talent Officer,https://www.linkedin.com/posts/benchworks_hopefortheholidays-turnthepagetohope-happyholidays-activity-6745048595113762816-EwNb
https://www.boxbot.io/,Ben Margolit,CEO,https://www.linkedin.com/in/benmargolit
https://www.boxbot.io/,Akash Nandi,Co-founder,https://www.linkedin.com/in/agnandi
https://www.boxbot.io/,Stefanie,Head of People,https://www.linkedin.com/in/stefaniebbishop
https://www.boxbot.io/,Julie Edwards,Chief People Officer,https://www.linkedin.com/in/julie-edwards-6703892
https://www.boxbot.io/,Fargage Bastian,Talent Acquisition Manager,https://www.linkedin.com/in/farihah-holland-us-citizen-19029915
https://www.braintrustdata.com,Adam Jackson,Co-Founder,https://www.linkedin.com/in/ajackson
https://www.braintrustdata.com,Anne Muscarella,Chief of Staff,https://www.linkedin.com/in/annemuscarella
https://www.braintrustdata.com,Grady Gardner,VP of Sales Expansion,https://www.linkedin.com/in/gradygardner
https://www.braintrustdata.com,Steve Brickman,CTO & VP of Engineering,https://www.linkedin.com/in/steve-brickman
https://www.braintrustdata.com,James Everingham,Head of Engineering,https://www.linkedin.com/in/jevering
http://www.branch.technology/,Ryan Lusk,Chief Executive Officer,https://www.linkedin.com/in/ryanlusk
http://www.branch.technology/,Platt Boyd IV,Founder & Chief Innovation Architect,https://www.linkedin.com/in/plattboyd
https://www.bridge.xyz,Zach Abrams,"Co-Founder, CEO",https://www.linkedin.com/in/zacharyabrams
https://www.bridge.xyz,Sean Yu,"Co-Founder, Chief Technology Officer",https://www.linkedin.com/in/seansu4you87
https://www.brightband.com/,Yvonne Greenstreet,Chief Executive Officer,https://www.linkedin.com/in/dr-yvonne-greenstreet-2b00389
https://www.brightband.com/,Kelley Boucher,Chief Human Resource Officer,https://www.linkedin.com/in/kelley-boucher-5196564
https://burnbot.com,Dr. Anukool Lakhina,"Founder, CEO",https://www.linkedin.com/in/anukoollakhina
https://burnbot.com,Dr. Waleed Lee Haddad,CTO,https://www.linkedin.com/in/dr-waleed-s-lee-haddad-5109b14
https://burnbot.com,James Flanigan,Head of People,https://www.linkedin.com/pub/dir/James/Flanigan
https://burro.ai,Charlie Andersen,CEO,https://www.linkedin.com/in/charlesandersen
